gene_id	score
IFITM2	1.52627952518648e-05
TNFAIP2	1.565378228259360000e-04
ZNF445	-2.394139102095940000e-04
PGBD2	3.913147859145330000e-04
TCEAL9	-9.510608009258410000e-04
RAB11B	-4.714678040183990000e-04
PRMT3	8.952743255945160000e-04
PRPF39	-6.86182627527511e-05
PPIL6	-1.54253984774056000e-03
ZNF74	5.529472119345040000e-04
UBALD2	-9.974017839274040000e-04
NOTUM	-3.78282400462109000e-03
RBM11	3.259748241154350000e-04
GALNT17	1.14480765893437000e-03
IL3RA	-4.234476767426060000e-04
CCDC137	5.906761597909120000e-04
ARL 15.00	2.01151644534520000e-04
C12orf56	7.43360885134671000e-03
CDK10	-1.07459055726570000e-04
SOCS1	1.57117230081579000e-03
TCN2	1.00939558687027000e-03
GAS2L1	-1.39061287147964000e-03
ATP6V0A2	6.5688746445890000e-04
TEDC1	6.40810949619081e-05
HGS	-3.963480447240760000e-04
TNFAIP8L1	-9.921639323438260000e-04
RAD51D	3.00909056517650000e-04
MAPK11	-1.44729813984151000e-03
MRPL30	7.35177645922240000e-04
TARSL2	-5.61346450992782e-05
SMYD3	-3.706075072155570000e-04
METTL7A	1.1810927203457000e-03
IFNLR1	1.47937187175841000e-03
SH3BGR	-7.146822185983160000e-04
FAM174B	-5.90396428033844e-06
ZSWIM9	6.737440486439930000e-04
TMEM179B	-6.058066251522090000e-04
PARPBP	1.0339998143521000e-03
ROR1	1.54582779542944000e-03
MUC1	7.352831853917480000e-04
FAAP100	3.737546729663510000e-04
IRF7	-4.236345796715290000e-04
L3MBTL1	-1.48963441852520000e-04
BRCC3	8.051601840470690000e-04
LMNTD2	-1.07982675361469000e-03
PDE6G	3.65951554512416000e-03
PRKG1	1.48146683019298000e-03
NR2F2	-4.78243052953621000e-03
DLK1	-5.13003328765036000e-03
LSAMP	-1.51720972831095000e-03
AHNAK2	-9.698497774828970000e-04
OLFML2A	-3.963638008076310000e-04
SP1	-6.69040660382123e-06
MRPL40	-6.106746557555160000e-04
INKA1	1.91216453742674000e-03
PCGF3	-4.203451565511160000e-04
LMLN	-2.238670172575670000e-04
P4HB	-1.16362673397774000e-03
PSMD13	-2.36910033088115e-05
PBX1	8.56835684366930000e-04
NDUFA4L2	-3.339423799320190000e-04
ZFP36L1	-4.781321571297180000e-04
UBE2L3	2.357060969837320000e-04
NTF3	-3.000017036812480000e-04
BRWD1	-1.584217501195810000e-04
PMEL	1.3849350015127000e-03
SYN3	3.09692421688356000e-03
POU3F1	2.804254079341000e-03
SNAI3	2.25509909878543000e-03
ZBTB3	1.71576590969878000e-03
EP400P1	1.570897969277640000e-04
MOSMO	6.77141451104294e-05
DRG1	-1.10176637259935e-05
ANKFY1	1.609034493719590000e-04
YTHDF3	3.061293218563020000e-04
ZNF696	2.592360980016060000e-04
IFIT1	-2.199989818175760000e-04
CXorf38	1.944942457239520000e-04
ADAMTSL5	-2.64663137169333000e-03
MORF4L1	-7.35150013600161e-05
WDR53	7.006307512402340000e-04
DMWD	-4.799662794314440000e-04
SLC52A2	-5.22479115665893e-06
PIGP	-6.226213959065050000e-04
PCYT2	6.561234481851120000e-04
NAT8L	9.848421034765350000e-04
NPAP1	-8.347743387168330000e-04
BCAP31	-1.425138986621440000e-04
GNB1L	9.755056999136390000e-04
DNAH14	8.872876578694690000e-04
ZNF829	8.768952322582560000e-04
THNSL1	6.690184015541340000e-04
TRIM69	3.06982969776660000e-04
ATP6V0C	-2.916067245570840000e-04
IFITM1	2.35126864837384e-05
LAMP1	-1.633515053269680000e-04
POMK	-1.683776615688670000e-04
KLHDC8B	-1.5903396372932000e-03
SETD4	3.063293972802430000e-04
PTCH1	-5.448530789604530000e-04
RTN4RL1	-6.20916858755514000e-03
RNPC3	-2.864439402525090000e-04
ZNF267	1.06302022789996000e-03
IRS2	1.011598536637990000e-04
BICD2	4.20856668006729e-05
TMLHE	-1.444558444747730000e-04
SLITRK2	-4.56852468722811000e-03
RASA3	3.007205805751180000e-04
LRCH3	2.43756964981004e-05
LEMD1	1.862973416729620000e-04
NDUFA13	6.06147911705982e-06
ZNF566	5.284905336975030000e-04
ZNF529	-1.149315865094480000e-04
AIDA	3.808811194947230000e-04
C15orf41	2.370226288799380000e-04
CYP2R1	-2.074568938142060000e-04
ANKRD46	-3.69542950814680000e-04
PIP5K1C	-2.230517653288680000e-04
ZBTB6	3.154688892324230000e-04
C2orf76	-1.118660587102290000e-04
POLR3C	1.568369198954460000e-04
WWOX	-3.124354210461810000e-04
CCDC84	2.858020667840920000e-04
BCL9L	-9.38937454108482e-05
POLR1D	5.219555404449510000e-04
KIF18B	9.7312023457410000e-04
ZNRF1	3.876682635596520000e-04
SAPCD2	8.055425596278990000e-04
MARC1	1.22950316039285000e-03
BLOC1S4	3.62091321183257e-05
ZNF749	8.666846494878250000e-04
MKL2	-1.92060766370309e-05
ZNF17	7.457375934815940000e-04
TOR3A	4.416295166604180000e-04
GABRA5	2.38029396347584000e-03
PPP1CC	7.925619770811490000e-04
ZNF555	-4.371996011132940000e-04
NAP1L3	1.42250119227524000e-03
PRELID2	1.398426504101070000e-04
BACE1	-1.78767898212878000e-03
TMEM212	4.856750826484710000e-04
THBS2	2.71997341021531000e-03
RXRA	-5.414982388230910000e-04
ANKRD37	-3.590653530515160000e-04
NUDT17	-2.93303377431739e-05
ZNF75D	8.791083822866220000e-04
CYP4X1	6.733713420947230000e-04
KRT10	-3.79844432702020000e-04
CD300E	-5.03569637864011000e-03
CCDC30	-9.068607829780660000e-04
NKRF	5.426384651347640000e-04
KPNA4	3.377288288658340000e-04
TRDN	1.07424157135944000e-03
ZNF501	4.710151334933880000e-04
ZNF197	-2.604094778220520000e-04
NAP1L2	2.20649227922173000e-03
RPS23	-3.673047142477070000e-04
GNG2	-7.141366929978980000e-04
BTN3A2	1.31749403124844000e-03
INSIG1	1.06282144400501000e-03
C5orf38	1.75000386140923000e-03
TMEM222	-5.50714101837805e-05
SEPT10	-1.765986881019520000e-04
FAM86B1	6.077343013105620000e-04
SMYD4	4.173496371355120000e-04
GPATCH8	3.119124936080430000e-04
CEACAM19	-4.004845927407650000e-04
NF2	2.396181677233150000e-04
SMIM29	-8.091506118113090000e-04
UBE2H	-4.685695359213730000e-04
HPDL	2.63959092916631000e-03
KATNA1	1.178344557238230000e-04
ARAP1	6.4492991194543e-05
PDE2A	9.306139449688990000e-04
PRR5	-5.764263056127250000e-04
ZFP91	-8.01067700220056e-05
C17orf58	4.693586134017970000e-04
BCDIN3D	-3.29031676802266e-05
LYRM7	6.742326706201330000e-04
CCDC73	7.853013618564110000e-04
BCR	6.297337673081660000e-04
SPIN4	4.997702007934190000e-04
ZNF732	1.35085933335709000e-03
SPIN2B	-5.9630583656559e-06
HYAL3	3.855700035149760000e-04
VSIG10L	2.951063328509850000e-04
ZNF397	5.157015921477470000e-04
ZSCAN30	-1.820081199856330000e-04
TPCN1	-1.162915107196870000e-04
HEXIM1	-1.362025106585330000e-04
SELENOV	1.9276323965534000e-03
TRABD2A	2.36955997036563000e-03
POFUT2	-8.537433148854340000e-04
MAPT	-7.780812902040150000e-04
ERCC6L	2.07226230063404000e-03
C1QL4	-3.307408050211810000e-04
RTN4RL2	3.32632494376985000e-03
ZDHHC17	-2.858917894477230000e-04
ZNF395	-7.300151073300660000e-04
PPARA	-1.813164875018810000e-04
FAM183A	6.15072951456810000e-04
EMID1	-1.14295890190823000e-03
ESPN	1.27062467019122000e-03
PTRH1	2.461984024530110000e-04
TMEM216	4.139213379859560000e-04
RPS19BP1	2.522198042945360000e-04
TEAD1	-8.681270505268020000e-04
PLCD1	-7.718676929585360000e-04
CCK	2.62044621768771000e-03
ENTPD5	-6.88862411823380000e-04
MITF	-1.50029581659181000e-03
NAP1L1	-6.19971749279016e-05
CMC1	5.000819573086870000e-04
SLIT1	-1.04304509738116000e-03
LYPD6	7.284814403590010000e-04
AKR1C1	3.717498524473160000e-04
FOXD3	4.19794712101564000e-03
RNF220	4.014452627978630000e-04
SHTN1	-4.638570128152190000e-04
TSPYL4	-7.866095274892220000e-04
MT1X	2.18757470024761000e-03
GCNT1	-8.392847547286950000e-04
SESTD1	-2.350808815124550000e-04
FNBP1	-4.25987400937483e-07
DYNC2H1	-3.06201576839708e-05
BCAM	-5.90633158567117e-05
RSBN1L	2.235941825655130000e-04
WDR86	-1.46109599796392000e-03
EPOR	-2.482524492134720000e-04
DCC	-2.25554781194088000e-03
TAF9B	3.536719249795510000e-04
MAGI2	1.591145632379000e-03
CHP1	-9.42102764752944e-06
KCNJ11	1.8114012023305000e-03
COL4A1	-2.4125617048817000e-03
GJA4	-1.429156191565810000e-04
PTMA	5.52616888925530000e-04
HSPA14	8.548820687566560000e-04
SIRT7	3.352284380031350000e-04
IFT140	-5.870767663332510000e-04
SBK2	9.08974348110260000e-04
CYP26C1	-1.77973009883942000e-03
USP7	4.620844053595410000e-04
ZNF385C	6.789883497897230000e-04
MAGEH1	-1.68076000792959000e-03
TET3	2.655812671123440000e-04
ZNF286A	3.856097757407780000e-04
ISG15	-2.29082755247040000e-04
EXD3	-1.11319545940203000e-03
C17orf97	-9.24946271971603e-05
ZKSCAN4	2.659147967631590000e-04
DHRS4L2	1.66891638933260000e-04
SAMD11	-6.1118293387966000e-03
HAPLN4	1.61773391330328000e-03
ERC2	1.10353842395814000e-03
B3GLCT	-1.00166701252206000e-03
SPRY4	1.60154120585343000e-03
TRPV2	3.202735663258440000e-04
C2orf88	-8.417684643967740000e-04
TMEM203	1.523875622771060000e-04
SLC18A3	-2.74999780543405000e-03
THSD4	1.11893427039650000e-04
TCEA1	6.049646385389990000e-04
NHEJ1	8.06758079203750000e-04
FANCA	6.822686726409320000e-04
SECISBP2	4.599098730892670000e-04
SEMA4D	1.53983799559763000e-03
LIN28B	1.06231172949153000e-03
MCRS1	2.085169640047290000e-04
FANCM	5.925991895958110000e-04
ZNF70	-8.306363133813210000e-04
PEAR1	-2.58068742217653000e-03
ZFP69B	7.800072237877810000e-04
ZFP69	3.687144896104290000e-04
TMEM220	1.19699272477935000e-03
HIST1H1C	1.818606229554030000e-04
PLSCR3	-1.53205121874270000e-04
EIF4EBP1	5.068601478309470000e-04
CCDC157	4.51729122990880000e-04
FAM122A	2.11471570432863e-05
PALM3	2.83340535175999000e-03
FYB2	-2.4411903054652000e-03
CYHR1	-4.305088453867650000e-04
COL14A1	1.60887881955997000e-03
DNER	1.15180505760346000e-03
KLHL17	-2.055402264087460000e-04
ZSCAN23	6.8498279000604e-05
RINL	1.1918117476407000e-03
MORN2	-5.981588015208850000e-04
UBQLN2	-1.151754819513850000e-04
RILPL1	-1.51395676551812000e-03
NRN1L	2.75550524657647000e-03
ARL4C	-1.1744561951454000e-03
RAB42	1.94920327365277000e-03
WNT7B	-1.25622733001693000e-03
C6orf132	2.45604905887441000e-03
MAPK12	-8.351611336314030000e-04
COL4A5	-1.84199388739968000e-03
AGRN	-8.450460669231520000e-04
NHS	1.341964331567000e-03
FAM166A	2.78623471444332e-05
ZNF626	3.214845936910530000e-04
SMTNL2	-8.369012891761780000e-04
LAMTOR4	1.859908098312620000e-04
PRKAR1B	9.989437329014750000e-04
DCUN1D3	3.922462990874450000e-04
ZNF793	1.537669880257720000e-04
TUBB4B	-4.004304189632890000e-04
COMMD6	-6.243140901896310000e-04
PLA2G2A	7.04126817897115000e-03
ZNF383	-5.9171524261242e-05
HES4	-4.87596854209552000e-03
ZNF669	5.832067965864910000e-04
PLSCR1	-4.187156003427350000e-04
C3orf62	-3.195301420579810000e-04
ENO4	-4.647327392391410000e-04
ZNF559	1.66435770334220000e-04
SBK1	8.341412287946410000e-04
GTF2F2	3.791060137482030000e-04
FAM92A	-8.649940975708460000e-04
FOCAD	-5.08636610841517e-05
PRR19	9.716653221472140000e-04
CHM	1.527800968329610000e-04
BLOC1S5	1.758108570321960000e-04
SLC24A5	3.533338322719470000e-04
IER5L	-3.83105921003654000e-03
H2AFX	2.013124587803170000e-04
SERPINA5	1.32444588846850000e-04
C19orf54	2.392028855976030000e-04
LCTL	1.22106122432889000e-03
NCCRP1	5.589998723885260000e-04
COL25A1	2.00856395824153e-05
FAM83G	9.918712877479620000e-04
CFAP77	-7.579146597524730000e-04
SRSF10	1.25065647381964000e-03
DUSP28	-4.048016644594870000e-04
NBR1	-5.740447880881120000e-04
RALGAPA2	2.286863027522620000e-04
NDOR1	7.288774807784160000e-04
FBLL1	1.89533982674118000e-03
PAQR9	6.433369603534150000e-04
CLN3	-9.37158089758369e-05
FAM72B	1.12088749163916000e-03
SUMO2	-7.60982900009875e-05
NANOS1	5.278591663747590000e-04
ZNF177	-7.73427355959269e-05
RTL6	6.6949680365132e-05
S100A16	-2.16705252474655000e-03
PTAR1	8.469544901139380000e-04
SAXO2	-5.128946608436320000e-04
PARVB	-1.013859902318110000e-04
SLC4A5	3.415458441587710000e-04
UROS	5.91842063948722e-05
ZDHHC9	-1.962101610583240000e-04
ZBED6CL	1.33608413821162000e-03
SMIM15	9.30707685331268e-05
FAM221A	1.27367548623207000e-03
TMEM120B	2.686163838473620000e-04
RBM34	3.520241899918630000e-04
NOXA1	-1.26531449063373000e-03
TMEM198	1.2411104325807000e-03
ZNF548	-3.266531093709450000e-04
MTF1	4.036926355295370000e-04
SHISA6	2.69912901639313000e-03
TMEM201	6.937109403777660000e-04
NHLRC3	-4.05319862572071e-06
ZDHHC11	3.353621903175750000e-04
SLX4	5.539967442456750000e-04
RPL14	-3.099275371423530000e-04
BEND4	3.22286976487979000e-03
FBF1	-3.139994757696970000e-04
KLRG2	5.01285543509116000e-03
MSL1	-3.180481035277740000e-04
TRMT2B	8.475907228671070000e-04
CFAP126	-4.188196863019920000e-04
FAM120AOS	9.26699883081796e-05
NOC2L	5.231115116963580000e-04
NELFB	1.674790740084250000e-04
ZNF292	2.737707102788790000e-04
KCTD21	-3.269333806431570000e-04
ADAT2	6.597306383964470000e-04
ZNF567	3.86406038062890000e-04
NDUFA4	1.741470684376460000e-04
ALKBH2	4.310279907576680000e-04
RNFT1	-1.24576331523807000e-03
RELN	-5.42033786453146000e-03
FAM111B	1.63001247021151000e-03
H1F0	-1.04185612019941000e-03
LITAF	1.19466063816721000e-03
ARID2	4.999291381883220000e-04
SF3B3	3.743853315507490000e-04
BLOC1S3	-1.46186823575797e-05
SP6	-1.01670075694857000e-03
ANKRD34B	3.48316261627973000e-03
PLAC9	-7.210013301543880000e-04
CLDN4	2.828686969934130000e-04
ZNF573	4.261842366404470000e-04
FAM47E	-6.79063836749568e-05
JPT1	2.395014636182350000e-04
S100A13	-1.51886985976232000e-03
ZNF33A	3.27154906081620000e-04
PCDH18	1.21406276800168000e-03
ZNF600	-2.033902061259450000e-04
MAOA	6.615189269203320000e-04
C15orf61	-6.373454502322640000e-04
TSPYL1	7.13127208998903e-05
PNRC2	1.210256688678960000e-04
FHIT	-5.063434853593180000e-04
ALKAL2	1.63042656264746000e-03
ZKSCAN3	3.530395006539340000e-04
RRP7A	4.380756787238890000e-04
LIN54	1.006936843949020000e-04
FAM53B	-2.286956685349270000e-04
S100A14	-2.8090412407272000e-03
KAZN	-5.8401497343590000e-04
SLC35E2B	-3.638031617148210000e-04
NEMP2	1.360714122108020000e-04
ALG1L	1.76998443892048000e-03
KIAA0408	2.00725680589086000e-03
GSPT2	1.08923666754469000e-03
C8orf76	3.82739683101747e-05
HMGB1	3.225605490491360000e-04
MMP23B	-2.21647102217649000e-03
SH2D5	3.0990886221601000e-03
NCR1	3.71493832338037000e-03
BLOC1S2	4.032566492857450000e-04
ZNF724	1.18677483355299000e-03
IL1RAP	-3.677445138915360000e-04
SPOCK3	-1.36571836698481000e-03
TDRD7	-2.20928193511941000e-03
CCDC189	-5.117144583741470000e-04
KIAA0895L	-6.748319170260940000e-04
HLA-DRB1	7.163339663156070000e-04
SERPINA3	-2.68366239845742000e-03
AKR1C3	2.7986505325484000e-03
SPATS2L	3.122678901718570000e-04
ZNF250	-3.721177622697620000e-04
WDSUB1	-1.210476839721380000e-04
ZNF79	1.657911841014670000e-04
S100A4	6.9976860702460000e-04
PLEKHG4	3.05120602848470000e-04
FAT4	-5.29184337190230000e-04
ZNF681	6.155260612171520000e-04
ACADSB	5.975900713623590000e-04
STK40	-8.300757791166880000e-04
TMEM63A	-6.750568887749540000e-04
SEMA4A	1.88962058277287000e-03
MPHOSPH8	3.030892939897950000e-04
GREB1	-8.903453211942120000e-04
ZNF766	7.333571045539960000e-04
RYR1	3.91734348455392000e-03
SRGAP3	-1.898068362019290000e-04
FAM217B	6.35154985834961e-05
TUBB	-1.737234886129870000e-04
LCOR	8.25430593138752e-05
SUPT5H	-1.179387107475470000e-04
XPNPEP3	8.58277225252449e-05
ZNF107	1.10129161925053000e-03
PPIA	2.577358282707690000e-04
ZNF471	-4.218419951079820000e-04
ZNF836	3.702322467518390000e-04
ZNF493	6.829649460082830000e-04
SUPT3H	1.580758858578080000e-04
NIF3L1	7.346143857209540000e-04
ATP2A1	8.378593542468810000e-04
IARS	6.92739162064240000e-04
MFSD14C	1.492410826969080000e-04
POM121	3.174732532058080000e-04
ZBTB44	1.22087560731984000e-03
NLGN3	1.58964971370913000e-03
ZKSCAN7	5.209327651444310000e-04
CD55	6.3746927589197e-05
ELAVL3	-5.390282945835790000e-04
WDR5	5.526951063128030000e-04
LONP1	5.717399891796760000e-04
TRRAP	8.8909338682568e-05
NUDT11	8.60181461196090000e-04
ASB13	2.564847714335040000e-04
SLC35F1	4.661108643818660000e-04
ZNF34	4.63553314186590000e-04
ZNF140	-1.531597468457230000e-04
INCA1	-5.776353877750670000e-04
ZNF774	-2.372754282181140000e-04
PTPN1	-1.900865000494810000e-04
EVL	-9.541852281181240000e-04
EPHB4	1.768177450417050000e-04
ZNF765	3.302858321282140000e-04
ZNF124	1.726906383661930000e-04
XRCC6	-2.32657534642454000e-03
PPP1R26	1.961770214841290000e-04
TSC22D2	-2.239890413028330000e-04
ZNF569	7.130145419663580000e-04
ARMCX4	4.366722283427860000e-04
YRDC	3.075569047629650000e-04
ZNF777	-1.084723529549440000e-04
PIK3R4	6.585083675994140000e-04
ZNF775	1.44345899948008000e-03
ZNF605	2.87904425418640000e-04
TRAPPC2	9.06917723890932e-06
MYL6B	-2.249533448393380000e-04
SIAH1	2.472080107129450000e-04
C20orf96	8.01620759866898e-05
IPO4	1.08078103990882000e-03
NCOR2	2.874663019428320000e-04
SULT1A1	-2.106592127581970000e-04
PRPF40A	2.69110753196940000e-04
GDAP2	4.877579944636890000e-04
TCEAL3	2.312293196240420000e-04
ANAPC7	7.07784355851210000e-04
TPK1	-6.634586228944870000e-04
SLC6A9	2.94271756414830000e-04
AFAP1	-1.35162329077312000e-03
NACA	-3.240569206902660000e-04
MYO18A	3.836968645817860000e-04
SPTSSB	3.09231193736183000e-03
BORCS6	-5.53873119311710000e-04
MAN2A2	-1.04115175899523000e-03
MME	-9.922785244100910000e-04
FAM72A	1.5050946152372000e-03
CACNA1H	-3.685273547269020000e-04
SULF2	-2.13949615090342000e-03
LAMA2	-8.316026501027510000e-04
PLXNB2	-8.843939723857090000e-04
AJAP1	-6.480482970227810000e-04
XRCC2	1.37497715007172000e-03
MYO6	-6.469459502935790000e-04
MKL1	-3.653522686251240000e-04
HDAC2	3.860817899112020000e-04
ZNF782	4.560107613355910000e-04
ZNF846	6.06259511839458e-05
MMP1	-5.18546470084337000e-03
TCF4	4.743723004040540000e-04
WNK3	1.21847265314462000e-03
SDHAF3	6.797040873971370000e-04
RABL6	-2.639799902579690000e-04
ZNF136	-8.87020157597752e-05
ZKSCAN5	3.942348342833920000e-04
ZNF502	7.465739951238880000e-04
TRAPPC4	2.272114284443960000e-04
TECPR2	-7.28048868643657e-05
ZFP62	1.604547622978130000e-04
ERI2	-5.02815549242216e-05
TOMM7	-1.78647464837494e-05
ZNF33B	3.267730061572860000e-04
ZNF512B	1.15901421388283e-05
AMZ2	-2.297734591329230000e-04
ZNF431	6.641317275542590000e-04
NF1	-3.674850082245760000e-04
VKORC1L1	5.544463999325080000e-04
ZNF418	4.918001575461670000e-04
DAPK1	2.903526452755350000e-04
COL27A1	-8.280352174340070000e-04
GM2A	-2.11433952933203e-05
S100A2	-1.43834978925693000e-03
ZNF700	3.393343614953180000e-04
CD47	-5.92034949550580000e-04
TLE1	3.809767638727870000e-04
MAML3	-1.76474560482171000e-03
STRN3	-2.35299167270662e-05
ZNF239	1.07104177542973000e-03
ZSCAN16	7.245238104036760000e-04
MVB12B	-1.32492351030681000e-03
C6orf106	4.022457532065780000e-04
ADA	2.87002286347441e-05
ARID5A	4.85099584351270000e-04
PPTC7	6.273949889060620000e-04
NHLRC2	3.874432058828170000e-04
ZFP28	-3.635095148735010000e-04
SCN8A	1.47108848125542000e-03
LAMB3	-6.149329889538550000e-04
KPNA5	2.003923658473490000e-04
ARHGEF12	-4.23904408702160000e-04
PDLIM7	-1.80176623596466000e-03
FLNA	3.451666826402190000e-04
SRGAP1	6.14252606344067e-05
FAM3C	-3.656166502202790000e-04
NOP9	6.340788473117320000e-04
SLC39A10	1.35439215220179000e-03
CASP4	-1.71958560929203000e-03
AP2A1	2.92021956863173e-05
ZNF585A	1.772558324684950000e-04
FUT11	-4.60168519178380000e-04
ANXA4	-4.808986013341730000e-04
LAGE3	6.416303355939970000e-04
WDR5B	-2.903831335116580000e-04
WDR45	-3.736765146967440000e-04
METTL9	-1.597554182103090000e-04
ZNF138	5.076545583627870000e-04
ZNF429	3.481106065672970000e-04
ZNF470	3.594203449402910000e-04
SERTAD1	-3.058670028808530000e-04
ZNF100	7.044492245980120000e-04
CXorf40B	8.26450631038354e-06
ZNF398	2.03388361607329000e-03
ZSCAN25	-3.30584059753428e-05
ANXA6	-1.24169415275017000e-03
ZNF441	-2.00734134734869000e-03
GMFB	3.102913897274770000e-04
ZNF420	2.124925013009170000e-04
ZMYM1	7.538075416925460000e-04
MAFG	2.586154947296290000e-04
ARRDC1	-1.90043109145730000e-04
KIAA1671	-1.330957965398250000e-04
IGF2R	-1.720484420438620000e-04
GAL3ST4	9.47874062641217e-05
DYNC1H1	-1.225495091568120000e-04
PCBP2	-4.77183201822370000e-04
ZGPAT	-3.96610292803157e-05
SLC25A29	2.61598870456682e-05
PGAP1	-1.212966460731960000e-04
SRC	-1.04954070649244000e-03
ZNF682	3.960994662400070000e-04
ZNF772	1.614907096698690000e-04
PCNX3	2.59553443098329e-05
LRRC8B	7.384973216146190000e-04
ABCB8	-2.015019532230510000e-04
SND1	-4.24279499992385e-05
ZNF785	-3.758649305045040000e-04
PSMD12	8.209987149424310000e-04
PIWIL2	1.66196324810132000e-03
NOL4L	-8.501400718937330000e-04
ENTPD4	-1.26440803701261000e-03
C1D	8.60469799913113e-05
TBC1D9B	-7.196087540529830000e-04
SERPINA1	-2.90025227964443000e-03
KANK2	-3.122402502281040000e-04
C6orf141	1.7748252508042000e-03
GTF2E2	1.008531413328940000e-04
RAD54B	9.94207719810540000e-04
ZNF165	1.6989288011797000e-03
SYNGAP1	8.952421779959690000e-04
BLM	1.55565249759585000e-03
ZNF720	2.162663649343320000e-04
DDI2	5.742787734670660000e-04
SVIL	-1.74895145583456000e-03
TRIM33	5.799408704783460000e-04
LRP10	-1.64442878877961000e-03
PELI1	1.828959595739910000e-04
ZNF655	-4.051958684641940000e-04
MRPL21	5.46917612372290000e-04
LYPD2	-6.84715119483119000e-03
ZNF786	6.742038749825840000e-04
ZNF517	-4.785108631102830000e-04
ZNF675	4.573632541894810000e-04
SLC22A5	-6.385999797284730000e-04
DACT3	-2.18677805375115000e-03
ADARB1	-2.864152928595480000e-04
HTT	2.811287529051190000e-04
DIO3	-8.09639706509222000e-03
VEPH1	1.83059873323585000e-03
SHPK	6.81802495304010000e-04
IPP	-1.0939560226831000e-03
OGDHL	1.92250060731663000e-03
GSTK1	-1.06376478513995000e-03
HNRNPAB	6.6909880967340000e-04
STMN3	1.72199119933789000e-03
PDGFA	9.096991651788270000e-04
COL13A1	-1.17400755528633000e-03
ZNF695	1.39310810322016000e-03
ZNF628	4.629013028847040000e-04
GALP	-3.67925505996918000e-03
SLC2A10	-5.016492896439760000e-04
ZNF665	2.029117489388320000e-04
RPF2	1.26110459064898000e-03
MIB2	-5.441674696279920000e-04
MYO5A	8.318300052150240000e-04
ATG7	1.85645892591357e-05
SIPA1L1	2.795701289876780000e-04
RAB40C	-5.52430420030199e-06
PIGN	7.62815294599791e-05
COL4A6	-1.90424482552048000e-03
HHLA3	1.84233917309235000e-03
HOXA4	-5.06352311992877000e-03
TOPORS	8.246827408863610000e-04
BCO2	-2.10917582120387000e-03
ENTPD6	-5.683661623605750000e-04
ENPP1	1.115462508252000e-03
FAR1	1.477643674008640000e-04
CPLANE1	-9.235664811876340000e-04
ZNF841	-2.76389633156280000e-04
MFAP5	-3.12618955656058000e-03
MYH6	-1.01940285699937000e-03
ZNF615	3.15567092077130000e-04
CXorf40A	-4.132233837123360000e-04
CDC42SE1	-4.113587850471410000e-04
SERPINB2	-6.4335262007618000e-03
DPP4	-2.502386665601830000e-04
ZNF433	-8.800926607377270000e-04
DNAH10	-2.84602915794652000e-03
SPTAN1	-5.853987152520150000e-04
NMB	1.24673115375692000e-03
PARVA	-1.96247764248999000e-03
KLHL14	-3.25001786754286e-05
FAM114A1	-2.05251083370736000e-03
RPE	6.684883660562720000e-04
CR1L	4.02975224992376000e-03
PHF2	-9.56147414155940000e-04
RPS26	-1.37017216995797e-06
PSAP	-7.498506092712340000e-04
S100A10	-1.9420429312109000e-03
RPL37A	-4.853283485377250000e-04
HOXC6	-2.90604792605145000e-03
TXNRD3	-1.17151356439881000e-03
MAP1LC3C	8.816258560186340000e-04
MCMBP	2.643173886221530000e-04
EME2	3.775965403712590000e-04
ZNF81	2.598513885695980000e-04
TAF13	-2.079526144099490000e-04
ZNF780A	-5.517257568057e-05
ATAD3A	6.407452683195480000e-04
FAM118B	8.282402755989230000e-04
ZNF461	-1.760067890398260000e-04
CCDC180	5.361605337445730000e-04
SLC9A8	2.387816508765720000e-04
OCLN	9.176577631612350000e-04
ZNF181	1.226429896439920000e-04
INKA2	1.83548307144937000e-03
ZNF44	-4.112232670135040000e-04
GPAA1	-4.652466367162510000e-04
SGTB	4.824305451635850000e-04
ZNF790	2.747739289667620000e-04
FAM49A	8.933111568109380000e-04
MYO1C	-7.86713915996780000e-04
NKIRAS1	-3.362790062680260000e-04
KIF13B	-6.482900997068720000e-04
ADH5	2.108608935226480000e-04
HIST1H2BK	-8.612728417430780000e-04
TEAD4	1.41617611674946000e-03
SPG7	-2.21506607697371e-05
HES5	-2.39022741599792000e-03
ZNF677	2.56878410271210000e-04
ERO1A	-1.181331675166070000e-04
ZNF823	-8.059414154185910000e-04
ZNF347	2.648678340503270000e-04
PLCG2	5.830310060472920000e-04
FCHSD1	3.057663712895690000e-04
ZNF71	-2.08831324269660000e-04
S100A6	-1.51101549362877000e-03
RPL12	3.18558239758798e-05
ZNF121	8.25478400623140000e-04
MPZL1	-5.93134389233820000e-04
VPS13A	6.464340375261460000e-04
MBP	5.431690173215530000e-04
AKAP17A	-1.695298855330910000e-04
ELOVL2	-3.66315433822696000e-03
C1orf122	-6.886229331976870000e-04
KEL	-6.385736090653430000e-04
NOL8	3.308847289628550000e-04
IRAK4	-4.169597091693950000e-04
MRPL42	6.824759382610490000e-04
ENTPD7	-4.703797047284710000e-04
ZNF335	8.80513475064408e-05
ZNF560	1.51525511875861000e-03
RPS4X	-1.991127767262730000e-04
ZNF273	8.808686653532720000e-04
MAK16	1.17321319045999000e-03
ZNF667	9.336572376784460000e-04
SIRPA	-2.423244352161290000e-04
GRK6	2.264744832733890000e-04
PRIM1	1.46014232633069000e-03
MARCH5	-8.512967154571960000e-04
